path_img,IMAGE\LABEL,airplane,bare-soil,buildings,cars,chaparral,court,dock,field,grass,mobile-home,pavement,sand,sea,ship,tanks,trees,water
UCMerced_LandUse/Images/chaparral/chaparral73.tif,chaparral73,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1
UCMerced_LandUse/Images/chaparral/chaparral74.tif,chaparral74,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1
UCMerced_LandUse/Images/chaparral/chaparral75.tif,chaparral75,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,0,0
UCMerced_LandUse/Images/chaparral/chaparral76.tif,chaparral76,0,1,1,0,1,0,1,0,1,1,0,0,0,1,1,1,0
UCMerced_LandUse/Images/chaparral/chaparral77.tif,chaparral77,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0
UCMerced_LandUse/Images/chaparral/chaparral78.tif,chaparral78,1,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0
UCMerced_LandUse/Images/chaparral/chaparral79.tif,chaparral79,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
UCMerced_LandUse/Images/chaparral/chaparral80.tif,chaparral80,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
UCMerced_LandUse/Images/chaparral/chaparral81.tif,chaparral81,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
UCMerced_LandUse/Images/chaparral/chaparral82.tif,chaparral82,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,0
UCMerced_LandUse/Images/chaparral/chaparral83.tif,chaparral83,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,0,0
UCMerced_LandUse/Images/chaparral/chaparral84.tif,chaparral84,0,0,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0
UCMerced_LandUse/Images/chaparral/chaparral85.tif,chaparral85,1,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0
UCMerced_LandUse/Images/chaparral/chaparral86.tif,chaparral86,0,1,1,0,1,0,0,1,0,0,0,1,0,0,1,1,0
UCMerced_LandUse/Images/chaparral/chaparral87.tif,chaparral87,0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
UCMerced_LandUse/Images/chaparral/chaparral88.tif,chaparral88,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0
UCMerced_LandUse/Images/chaparral/chaparral89.tif,chaparral89,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0
UCMerced_LandUse/Images/chaparral/chaparral90.tif,chaparral90,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1
UCMerced_LandUse/Images/chaparral/chaparral91.tif,chaparral91,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1,0
UCMerced_LandUse/Images/chaparral/chaparral92.tif,chaparral92,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0
UCMerced_LandUse/Images/chaparral/chaparral93.tif,chaparral93,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
UCMerced_LandUse/Images/chaparral/chaparral94.tif,chaparral94,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0
UCMerced_LandUse/Images/chaparral/chaparral95.tif,chaparral95,0,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0
UCMerced_LandUse/Images/chaparral/chaparral96.tif,chaparral96,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1
UCMerced_LandUse/Images/chaparral/chaparral97.tif,chaparral97,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,1,0
UCMerced_LandUse/Images/chaparral/chaparral98.tif,chaparral98,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0
UCMerced_LandUse/Images/chaparral/chaparral99.tif,chaparral99,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
UCMerced_LandUse/Images/denseresidential/denseresidential00.tif,denseresidential00,1,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0
UCMerced_LandUse/Images/denseresidential/denseresidential02.tif,denseresidential02,0,0,1,1,0,1,0,0,1,1,1,0,0,1,1,1,0
UCMerced_LandUse/Images/denseresidential/denseresidential04.tif,denseresidential04,0,0,1,1,1,1,0,1,0,1,1,0,0,0,1,1,0
UCMerced_LandUse/Images/denseresidential/denseresidential06.tif,denseresidential06,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
UCMerced_LandUse/Images/denseresidential/denseresidential07.tif,denseresidential07,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0
UCMerced_LandUse/Images/denseresidential/denseresidential08.tif,denseresidential08,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0
UCMerced_LandUse/Images/denseresidential/denseresidential11.tif,denseresidential11,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
UCMerced_LandUse/Images/denseresidential/denseresidential16.tif,denseresidential16,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
UCMerced_LandUse/Images/denseresidential/denseresidential17.tif,denseresidential17,1,0,1,0,1,0,0,1,0,0,1,1,0,0,0,1,0
UCMerced_LandUse/Images/denseresidential/denseresidential18.tif,denseresidential18,0,0,1,1,0,0,1,1,0,1,1,0,1,1,0,0,0
UCMerced_LandUse/Images/denseresidential/denseresidential20.tif,denseresidential20,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0
UCMerced_LandUse/Images/denseresidential/denseresidential21.tif,denseresidential21,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0
UCMerced_LandUse/Images/denseresidential/denseresidential22.tif,denseresidential22,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
UCMerced_LandUse/Images/denseresidential/denseresidential25.tif,denseresidential25,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0
UCMerced_LandUse/Images/denseresidential/denseresidential29.tif,denseresidential29,0,0,1,0,1,1,0,0,1,1,1,0,1,0,1,1,0
UCMerced_LandUse/Images/denseresidential/denseresidential30.tif,denseresidential30,1,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,1
UCMerced_LandUse/Images/denseresidential/denseresidential31.tif,denseresidential31,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,1,1
UCMerced_LandUse/Images/denseresidential/denseresidential36.tif,denseresidential36,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0
UCMerced_LandUse/Images/denseresidential/denseresidential37.tif,denseresidential37,0,1,1,0,0,0,1,0,0,1,1,1,0,1,0,1,0
UCMerced_LandUse/Images/denseresidential/denseresidential39.tif,denseresidential39,0,1,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0
UCMerced_LandUse/Images/denseresidential/denseresidential42.tif,denseresidential42,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0
UCMerced_LandUse/Images/denseresidential/denseresidential44.tif,denseresidential44,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0
UCMerced_LandUse/Images/denseresidential/denseresidential45.tif,denseresidential45,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1
UCMerced_LandUse/Images/denseresidential/denseresidential47.tif,denseresidential47,0,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,0
UCMerced_LandUse/Images/denseresidential/denseresidential49.tif,denseresidential49,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,1
UCMerced_LandUse/Images/denseresidential/denseresidential50.tif,denseresidential50,1,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0
UCMerced_LandUse/Images/denseresidential/denseresidential51.tif,denseresidential51,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0
UCMerced_LandUse/Images/denseresidential/denseresidential52.tif,denseresidential52,1,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0
UCMerced_LandUse/Images/denseresidential/denseresidential57.tif,denseresidential57,1,0,1,0,0,0,1,0,1,0,1,1,1,1,0,1,1
UCMerced_LandUse/Images/denseresidential/denseresidential60.tif,denseresidential60,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0
UCMerced_LandUse/Images/denseresidential/denseresidential62.tif,denseresidential62,0,1,1,0,1,1,0,0,1,0,1,0,0,1,1,1,0
UCMerced_LandUse/Images/denseresidential/denseresidential63.tif,denseresidential63,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
UCMerced_LandUse/Images/denseresidential/denseresidential64.tif,denseresidential64,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0,1,0
UCMerced_LandUse/Images/denseresidential/denseresidential65.tif,denseresidential65,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0
UCMerced_LandUse/Images/denseresidential/denseresidential66.tif,denseresidential66,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0
UCMerced_LandUse/Images/denseresidential/denseresidential67.tif,denseresidential67,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0
UCMerced_LandUse/Images/denseresidential/denseresidential69.tif,denseresidential69,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0
UCMerced_LandUse/Images/denseresidential/denseresidential70.tif,denseresidential70,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0
UCMerced_LandUse/Images/denseresidential/denseresidential73.tif,denseresidential73,1,1,1,0,1,1,0,0,0,0,1,0,1,1,0,1,0
UCMerced_LandUse/Images/denseresidential/denseresidential74.tif,denseresidential74,0,0,1,1,1,0,0,0,1,0,1,0,1,1,0,0,0
UCMerced_LandUse/Images/denseresidential/denseresidential75.tif,denseresidential75,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,1
UCMerced_LandUse/Images/denseresidential/denseresidential77.tif,denseresidential77,0,1,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
UCMerced_LandUse/Images/denseresidential/denseresidential80.tif,denseresidential80,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
UCMerced_LandUse/Images/denseresidential/denseresidential81.tif,denseresidential81,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0
UCMerced_LandUse/Images/denseresidential/denseresidential86.tif,denseresidential86,1,0,1,0,0,0,0,0,1,1,1,0,1,0,1,1,0
UCMerced_LandUse/Images/denseresidential/denseresidential88.tif,denseresidential88,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,1,1
UCMerced_LandUse/Images/denseresidential/denseresidential90.tif,denseresidential90,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0
UCMerced_LandUse/Images/denseresidential/denseresidential92.tif,denseresidential92,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0
UCMerced_LandUse/Images/denseresidential/denseresidential94.tif,denseresidential94,1,1,1,1,1,1,0,0,0,0,0,0,1,0,1,1,0
UCMerced_LandUse/Images/denseresidential/denseresidential96.tif,denseresidential96,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0
UCMerced_LandUse/Images/denseresidential/denseresidential99.tif,denseresidential99,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0
UCMerced_LandUse/Images/forest/forest01.tif,forest01,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
UCMerced_LandUse/Images/forest/forest03.tif,forest03,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0
UCMerced_LandUse/Images/forest/forest05.tif,forest05,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,1,1
UCMerced_LandUse/Images/forest/forest07.tif,forest07,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0
UCMerced_LandUse/Images/forest/forest08.tif,forest08,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
UCMerced_LandUse/Images/forest/forest10.tif,forest10,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0
UCMerced_LandUse/Images/forest/forest11.tif,forest11,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,1,0
UCMerced_LandUse/Images/forest/forest12.tif,forest12,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0
UCMerced_LandUse/Images/forest/forest13.tif,forest13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
UCMerced_LandUse/Images/forest/forest14.tif,forest14,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1
UCMerced_LandUse/Images/forest/forest15.tif,forest15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
UCMerced_LandUse/Images/forest/forest16.tif,forest16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
UCMerced_LandUse/Images/forest/forest17.tif,forest17,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
UCMerced_LandUse/Images/forest/forest18.tif,forest18,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
UCMerced_LandUse/Images/forest/forest19.tif,forest19,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1
UCMerced_LandUse/Images/forest/forest20.tif,forest20,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,1
UCMerced_LandUse/Images/forest/forest21.tif,forest21,1,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0
UCMerced_LandUse/Images/forest/forest22.tif,forest22,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0
UCMerced_LandUse/Images/forest/forest23.tif,forest23,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0
UCMerced_LandUse/Images/forest/forest24.tif,forest24,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1
UCMerced_LandUse/Images/forest/forest25.tif,forest25,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
UCMerced_LandUse/Images/forest/forest26.tif,forest26,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0
UCMerced_LandUse/Images/forest/forest27.tif,forest27,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1
UCMerced_LandUse/Images/forest/forest28.tif,forest28,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
UCMerced_LandUse/Images/forest/forest29.tif,forest29,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0
UCMerced_LandUse/Images/forest/forest30.tif,forest30,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
UCMerced_LandUse/Images/forest/forest31.tif,forest31,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
UCMerced_LandUse/Images/forest/forest32.tif,forest32,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1
UCMerced_LandUse/Images/forest/forest33.tif,forest33,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
UCMerced_LandUse/Images/forest/forest34.tif,forest34,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0
UCMerced_LandUse/Images/forest/forest35.tif,forest35,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0
UCMerced_LandUse/Images/forest/forest36.tif,forest36,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0
UCMerced_LandUse/Images/forest/forest37.tif,forest37,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,0
UCMerced_LandUse/Images/forest/forest38.tif,forest38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
UCMerced_LandUse/Images/forest/forest39.tif,forest39,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
UCMerced_LandUse/Images/forest/forest40.tif,forest40,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
UCMerced_LandUse/Images/forest/forest41.tif,forest41,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
UCMerced_LandUse/Images/forest/forest42.tif,forest42,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,0,1
UCMerced_LandUse/Images/forest/forest43.tif,forest43,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
UCMerced_LandUse/Images/forest/forest44.tif,forest44,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0
UCMerced_LandUse/Images/forest/forest45.tif,forest45,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0
UCMerced_LandUse/Images/forest/forest46.tif,forest46,0,0,0,0,1,1,1,0,1,0,1,0,0,1,0,1,1
UCMerced_LandUse/Images/forest/forest47.tif,forest47,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
UCMerced_LandUse/Images/forest/forest48.tif,forest48,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1
UCMerced_LandUse/Images/forest/forest49.tif,forest49,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
UCMerced_LandUse/Images/forest/forest50.tif,forest50,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
UCMerced_LandUse/Images/forest/forest51.tif,forest51,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
UCMerced_LandUse/Images/forest/forest52.tif,forest52,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
UCMerced_LandUse/Images/forest/forest53.tif,forest53,0,0,0,0,0,0,0,1,1,0,1,0,1,0,1,0,1
UCMerced_LandUse/Images/forest/forest54.tif,forest54,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0
UCMerced_LandUse/Images/forest/forest55.tif,forest55,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
UCMerced_LandUse/Images/forest/forest56.tif,forest56,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
UCMerced_LandUse/Images/forest/forest57.tif,forest57,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
UCMerced_LandUse/Images/forest/forest58.tif,forest58,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1
UCMerced_LandUse/Images/forest/forest59.tif,forest59,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
UCMerced_LandUse/Images/forest/forest60.tif,forest60,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
UCMerced_LandUse/Images/forest/forest61.tif,forest61,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
UCMerced_LandUse/Images/forest/forest62.tif,forest62,0,1,0,0,1,1,0,0,0,0,1,1,0,1,1,1,0
UCMerced_LandUse/Images/forest/forest63.tif,forest63,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
UCMerced_LandUse/Images/forest/forest64.tif,forest64,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
UCMerced_LandUse/Images/forest/forest65.tif,forest65,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0
UCMerced_LandUse/Images/forest/forest66.tif,forest66,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
UCMerced_LandUse/Images/forest/forest67.tif,forest67,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,1,0
UCMerced_LandUse/Images/forest/forest68.tif,forest68,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
UCMerced_LandUse/Images/forest/forest69.tif,forest69,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0
UCMerced_LandUse/Images/forest/forest70.tif,forest70,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0
UCMerced_LandUse/Images/forest/forest71.tif,forest71,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1
UCMerced_LandUse/Images/forest/forest72.tif,forest72,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0
UCMerced_LandUse/Images/forest/forest73.tif,forest73,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
UCMerced_LandUse/Images/forest/forest74.tif,forest74,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0
UCMerced_LandUse/Images/forest/forest75.tif,forest75,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1
UCMerced_LandUse/Images/forest/forest76.tif,forest76,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,1,0
UCMerced_LandUse/Images/forest/forest77.tif,forest77,0,1,1,0,0,1,0,1,0,0,1,1,1,0,1,1,0
UCMerced_LandUse/Images/forest/forest78.tif,forest78,0,0,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0
UCMerced_LandUse/Images/forest/forest79.tif,forest79,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1
UCMerced_LandUse/Images/forest/forest80.tif,forest80,1,0,1,1,0,1,1,0,1,0,0,0,1,0,0,0,1
UCMerced_LandUse/Images/forest/forest81.tif,forest81,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1
UCMerced_LandUse/Images/forest/forest82.tif,forest82,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0
UCMerced_LandUse/Images/forest/forest83.tif,forest83,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0
UCMerced_LandUse/Images/forest/forest84.tif,forest84,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0
UCMerced_LandUse/Images/forest/forest85.tif,forest85,0,0,0,1,0,0,0,1,1,1,1,0,1,0,0,1,0
UCMerced_LandUse/Images/forest/forest86.tif,forest86,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0
UCMerced_LandUse/Images/forest/forest87.tif,forest87,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
UCMerced_LandUse/Images/forest/forest88.tif,forest88,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0
UCMerced_LandUse/Images/forest/forest89.tif,forest89,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
UCMerced_LandUse/Images/forest/forest90.tif,forest90,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1
UCMerced_LandUse/Images/forest/forest91.tif,forest91,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
UCMerced_LandUse/Images/forest/forest92.tif,forest92,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
UCMerced_LandUse/Images/forest/forest93.tif,forest93,0,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
UCMerced_LandUse/Images/forest/forest94.tif,forest94,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,1
UCMerced_LandUse/Images/forest/forest95.tif,forest95,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0
UCMerced_LandUse/Images/forest/forest96.tif,forest96,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1
UCMerced_LandUse/Images/forest/forest97.tif,forest97,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1
UCMerced_LandUse/Images/forest/forest98.tif,forest98,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1
UCMerced_LandUse/Images/forest/forest99.tif,forest99,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0
UCMerced_LandUse/Images/freeway/freeway00.tif,freeway00,0,0,1,1,0,1,0,1,1,0,1,0,0,0,0,1,0
UCMerced_LandUse/Images/freeway/freeway02.tif,freeway02,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0
UCMerced_LandUse/Images/freeway/freeway03.tif,freeway03,0,1,0,1,0,1,0,0,1,1,1,0,0,1,0,1,0
UCMerced_LandUse/Images/freeway/freeway05.tif,freeway05,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0
UCMerced_LandUse/Images/freeway/freeway08.tif,freeway08,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0
UCMerced_LandUse/Images/freeway/freeway09.tif,freeway09,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
UCMerced_LandUse/Images/freeway/freeway11.tif,freeway11,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,0,0
UCMerced_LandUse/Images/freeway/freeway12.tif,freeway12,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,1,0
UCMerced_LandUse/Images/freeway/freeway15.tif,freeway15,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
UCMerced_LandUse/Images/freeway/freeway19.tif,freeway19,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0
UCMerced_LandUse/Images/freeway/freeway23.tif,freeway23,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
UCMerced_LandUse/Images/freeway/freeway24.tif,freeway24,0,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0
UCMerced_LandUse/Images/freeway/freeway28.tif,freeway28,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1
UCMerced_LandUse/Images/freeway/freeway32.tif,freeway32,0,1,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0
UCMerced_LandUse/Images/freeway/freeway35.tif,freeway35,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
UCMerced_LandUse/Images/freeway/freeway37.tif,freeway37,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1
UCMerced_LandUse/Images/freeway/freeway39.tif,freeway39,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,1
UCMerced_LandUse/Images/freeway/freeway41.tif,freeway41,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1
UCMerced_LandUse/Images/freeway/freeway42.tif,freeway42,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0
UCMerced_LandUse/Images/freeway/freeway43.tif,freeway43,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
UCMerced_LandUse/Images/freeway/freeway44.tif,freeway44,1,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0
UCMerced_LandUse/Images/freeway/freeway45.tif,freeway45,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0
UCMerced_LandUse/Images/freeway/freeway46.tif,freeway46,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
UCMerced_LandUse/Images/freeway/freeway47.tif,freeway47,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,1
UCMerced_LandUse/Images/freeway/freeway48.tif,freeway48,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0
UCMerced_LandUse/Images/freeway/freeway49.tif,freeway49,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0
UCMerced_LandUse/Images/freeway/freeway50.tif,freeway50,1,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0,1
UCMerced_LandUse/Images/freeway/freeway51.tif,freeway51,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0
UCMerced_LandUse/Images/freeway/freeway52.tif,freeway52,0,1,0,0,0,1,0,0,1,1,1,0,0,1,0,0,1
UCMerced_LandUse/Images/freeway/freeway53.tif,freeway53,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
UCMerced_LandUse/Images/freeway/freeway54.tif,freeway54,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0,1,0
UCMerced_LandUse/Images/freeway/freeway55.tif,freeway55,0,1,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0
UCMerced_LandUse/Images/freeway/freeway57.tif,freeway57,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0
UCMerced_LandUse/Images/freeway/freeway58.tif,freeway58,0,1,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0
UCMerced_LandUse/Images/freeway/freeway59.tif,freeway59,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
UCMerced_LandUse/Images/freeway/freeway63.tif,freeway63,1,1,0,1,1,0,1,0,0,0,1,0,1,0,0,1,0
UCMerced_LandUse/Images/freeway/freeway65.tif,freeway65,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
UCMerced_LandUse/Images/freeway/freeway67.tif,freeway67,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0
UCMerced_LandUse/Images/freeway/freeway68.tif,freeway68,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1
